Image,Time Processed,Hemostasis,Inflammation,Proliferation/Maturation
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_5\2022-12-06-20-38\2022-12-06-20-38-39.jpg,14/12/2022 11:49:34,0.06289096,0.19165538,0.7454536
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_5\2022-12-06-20-45\2022-12-06-20-45-27.jpg,14/12/2022 11:49:34,0.09925174,0.21279715,0.68795115
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_5\2022-12-06-20-45\2022-12-06-20-45-36.jpg,14/12/2022 11:49:35,0.029843867,0.07776612,0.89239
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_5\2022-12-06-20-45\2022-12-06-20-45-44.jpg,14/12/2022 11:49:35,0.11180751,0.21959855,0.668594
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_5\2022-12-06-20-45\2022-12-06-20-45-53.jpg,14/12/2022 11:49:36,0.063744426,0.14966184,0.7865937
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_5\2022-12-06-20-45\2022-12-06-20-46-01.jpg,14/12/2022 11:49:36,0.033323094,0.08455283,0.88212407
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_5\2022-12-06-20-52\2022-12-06-20-52-51.jpg,14/12/2022 11:49:36,0.06363538,0.16730683,0.7690578
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_5\2022-12-06-20-52\2022-12-06-20-53-06.jpg,14/12/2022 11:49:37,0.06151248,0.1529158,0.7855717
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_5\2022-12-06-20-52\2022-12-06-20-53-21.jpg,14/12/2022 11:49:37,0.028404215,0.08437519,0.8872205
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_5\2022-12-06-20-52\2022-12-06-20-53-37.jpg,14/12/2022 11:49:38,0.03518588,0.10331015,0.86150396
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_5\2022-12-06-20-52\2022-12-06-20-53-52.jpg,14/12/2022 11:49:38,0.1512114,0.29179594,0.55699265
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-19-42\2022-12-06-19-42-53.jpg,14/12/2022 11:49:39,0.061799154,0.21639238,0.7218085
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-19-42\2022-12-06-19-43-03.jpg,14/12/2022 11:49:39,0.05979079,0.20418112,0.736028
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-19-42\2022-12-06-19-43-12.jpg,14/12/2022 11:49:40,0.06060171,0.19904307,0.7403552
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-19-42\2022-12-06-19-43-21.jpg,14/12/2022 11:49:40,0.061142165,0.20356406,0.7352938
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-19-42\2022-12-06-19-43-33.jpg,14/12/2022 11:49:41,0.063925795,0.20716423,0.7289099
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-19-50\2022-12-06-19-50-21.jpg,14/12/2022 11:49:41,0.10236681,0.20548126,0.6921519
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-19-50\2022-12-06-19-50-30.jpg,14/12/2022 11:49:42,0.06792769,0.18077244,0.75129986
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-19-50\2022-12-06-19-50-39.jpg,14/12/2022 11:49:42,0.06446789,0.17260377,0.76292837
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-19-50\2022-12-06-19-50-48.jpg,14/12/2022 11:49:43,0.06076693,0.16125315,0.77797997
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-19-50\2022-12-06-19-50-56.jpg,14/12/2022 11:49:43,0.09500935,0.20477588,0.7002148
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-19-57\2022-12-06-19-57-44.jpg,14/12/2022 11:49:44,0.055406157,0.13008754,0.81450635
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-19-57\2022-12-06-19-57-54.jpg,14/12/2022 11:49:44,0.09567714,0.21972013,0.6846027
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-19-57\2022-12-06-19-58-02.jpg,14/12/2022 11:49:44,0.12538695,0.22005536,0.6545577
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-19-57\2022-12-06-19-58-11.jpg,14/12/2022 11:49:45,0.11409517,0.20274737,0.68315744
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-19-57\2022-12-06-19-58-19.jpg,14/12/2022 11:49:45,0.15062065,0.22694811,0.6224312
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-05\2022-12-06-20-05-08.jpg,14/12/2022 11:49:46,0.041329473,0.14034066,0.8183299
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-05\2022-12-06-20-05-17.jpg,14/12/2022 11:49:46,0.08833612,0.25316614,0.6584977
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-05\2022-12-06-20-05-26.jpg,14/12/2022 11:49:47,0.08530421,0.24089307,0.67380273
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-05\2022-12-06-20-05-35.jpg,14/12/2022 11:49:47,0.087633446,0.24406874,0.66829777
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-05\2022-12-06-20-05-43.jpg,14/12/2022 11:49:48,0.08880478,0.24769233,0.6635029
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-12\2022-12-06-20-12-31.jpg,14/12/2022 11:49:48,0.078219116,0.21402113,0.7077598
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-12\2022-12-06-20-12-40.jpg,14/12/2022 11:49:48,0.075053535,0.2110783,0.7138682
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-12\2022-12-06-20-12-49.jpg,14/12/2022 11:49:49,0.07113488,0.19887379,0.7299914
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-12\2022-12-06-20-12-58.jpg,14/12/2022 11:49:49,0.075513065,0.21530768,0.7091792
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-12\2022-12-06-20-13-06.jpg,14/12/2022 11:49:50,0.078950524,0.21674617,0.70430326
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-19\2022-12-06-20-19-53.jpg,14/12/2022 11:49:50,0.02727508,0.100347124,0.87237775
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-19\2022-12-06-20-20-03.jpg,14/12/2022 11:49:51,0.024763977,0.092354015,0.882882
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-19\2022-12-06-20-20-12.jpg,14/12/2022 11:49:51,0.024639826,0.08745651,0.88790363
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-19\2022-12-06-20-20-20.jpg,14/12/2022 11:49:52,0.028779488,0.10464629,0.86657417
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-19\2022-12-06-20-20-29.jpg,14/12/2022 11:49:52,0.0678965,0.19493948,0.737164
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-27\2022-12-06-20-27-17.jpg,14/12/2022 11:49:53,0.047503117,0.16802844,0.7844684
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-27\2022-12-06-20-27-26.jpg,14/12/2022 11:49:53,0.048577037,0.16451131,0.78691167
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-27\2022-12-06-20-27-35.jpg,14/12/2022 11:49:54,0.052332044,0.18357028,0.7640977
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-27\2022-12-06-20-27-44.jpg,14/12/2022 11:49:54,0.047424555,0.16046675,0.79210865
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-27\2022-12-06-20-27-53.jpg,14/12/2022 11:49:55,0.058284942,0.19164245,0.7500726
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-34\2022-12-06-20-34-41.jpg,14/12/2022 11:49:55,0.052148093,0.18880337,0.7590485
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-34\2022-12-06-20-34-50.jpg,14/12/2022 11:49:56,0.04738506,0.16519028,0.78742474
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-34\2022-12-06-20-34-59.jpg,14/12/2022 11:49:56,0.051551275,0.18213739,0.76631135
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-34\2022-12-06-20-35-08.jpg,14/12/2022 11:49:57,0.05245008,0.18449043,0.76305956
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-34\2022-12-06-20-35-16.jpg,14/12/2022 11:49:57,0.052234452,0.17992376,0.7678418
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-42\2022-12-06-20-42-04.jpg,14/12/2022 11:49:57,0.024710108,0.11961991,0.85567003
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-42\2022-12-06-20-42-13.jpg,14/12/2022 11:49:58,0.052782234,0.208404,0.73881376
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-42\2022-12-06-20-42-22.jpg,14/12/2022 11:49:58,0.03663713,0.1602241,0.8031388
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-42\2022-12-06-20-42-31.jpg,14/12/2022 11:49:59,0.039486572,0.13936906,0.82114434
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-42\2022-12-06-20-42-39.jpg,14/12/2022 11:49:59,0.052984733,0.17148979,0.7755255
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-49\2022-12-06-20-49-27.jpg,14/12/2022 11:50:00,0.03388641,0.100854754,0.8652588
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-49\2022-12-06-20-49-36.jpg,14/12/2022 11:50:00,0.055804834,0.16284142,0.7813538
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-49\2022-12-06-20-49-45.jpg,14/12/2022 11:50:01,0.050311867,0.15693206,0.7927561
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-49\2022-12-06-20-49-54.jpg,14/12/2022 11:50:01,0.048538286,0.15226203,0.79919964
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-49\2022-12-06-20-50-03.jpg,14/12/2022 11:50:02,0.049324717,0.15163793,0.7990374
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-56\2022-12-06-20-56-50.jpg,14/12/2022 11:50:02,0.03734468,0.10135136,0.861304
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-56\2022-12-06-20-57-06.jpg,14/12/2022 11:50:03,0.053659033,0.14419985,0.80214113
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-56\2022-12-06-20-57-22.jpg,14/12/2022 11:50:03,0.048389237,0.16117913,0.7904317
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-56\2022-12-06-20-57-37.jpg,14/12/2022 11:50:04,0.06586903,0.15480308,0.77932787
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_2\Wound_6\2022-12-06-20-56\2022-12-06-20-57-53.jpg,14/12/2022 11:50:04,0.055628024,0.14080188,0.8035701
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-16\2022-12-11-14-16-25.jpg,15/12/2022 09:19:52,0.0433049462735652,0.0975180268287658,0.8591769933700562
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-16\2022-12-11-14-16-42.jpg,15/12/2022 09:19:52,0.0795052945613861,0.1722040623426437,0.7482907176017761
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-16\2022-12-11-14-17-00.jpg,15/12/2022 09:19:53,0.0739302113652229,0.1055668219923973,0.8205029368400574
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-16\2022-12-11-14-17-16.jpg,15/12/2022 09:19:53,0.0638668239116668,0.1063015013933181,0.8298317193984985
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-16\2022-12-11-14-17-31.jpg,15/12/2022 09:19:53,0.1197076812386512,0.1950034499168396,0.6852887868881226
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-24\2022-12-11-14-24-26.jpg,15/12/2022 09:19:54,0.0989978536963462,0.1917594522237777,0.7092426419258118
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-24\2022-12-11-14-24-42.jpg,15/12/2022 09:19:54,0.0972284078598022,0.1787759810686111,0.7239956259727478
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-24\2022-12-11-14-24-58.jpg,15/12/2022 09:19:54,0.0993007570505142,0.179888978600502,0.7208102941513062
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-24\2022-12-11-14-25-14.jpg,15/12/2022 09:19:55,0.1066181883215904,0.2188586592674255,0.674523115158081
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-24\2022-12-11-14-25-29.jpg,15/12/2022 09:19:55,0.1084582731127739,0.192558154463768,0.6989835500717163
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-32\2022-12-11-14-32-24.jpg,15/12/2022 09:19:56,0.1192755997180938,0.218288391828537,0.6624359488487244
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-32\2022-12-11-14-32-41.jpg,15/12/2022 09:19:56,0.1130202487111091,0.2158143818378448,0.6711652874946594
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-32\2022-12-11-14-32-57.jpg,15/12/2022 09:19:56,0.1162547543644905,0.2280764430761337,0.6556687951087952
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-32\2022-12-11-14-33-13.jpg,15/12/2022 09:19:57,0.0640089958906173,0.1383005380630493,0.7976904511451721
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-32\2022-12-11-14-33-30.jpg,15/12/2022 09:19:57,0.0952468663454055,0.1925569176673889,0.7121962308883667
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-40\2022-12-11-14-40-23.jpg,15/12/2022 09:19:57,0.0907517299056053,0.2182354182004928,0.6910128593444824
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-40\2022-12-11-14-40-41.jpg,15/12/2022 09:19:58,0.0561081320047378,0.1464382708072662,0.7974535822868347
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-40\2022-12-11-14-40-57.jpg,15/12/2022 09:19:58,0.0864554643630981,0.2076355814933776,0.7059089541435242
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-40\2022-12-11-14-41-18.jpg,15/12/2022 09:19:58,0.0890314877033233,0.2202527970075607,0.6907156705856323
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-40\2022-12-11-14-41-36.jpg,15/12/2022 09:19:59,0.0846100151538848,0.2161198109388351,0.6992701292037964
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-48\2022-12-11-14-48-24.jpg,15/12/2022 09:19:59,0.1228670850396156,0.2311696410179138,0.6459633111953735
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-48\2022-12-11-14-48-41.jpg,15/12/2022 09:19:59,0.1264068782329559,0.2335413843393325,0.6400517821311951
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-48\2022-12-11-14-48-57.jpg,15/12/2022 09:20:00,0.1222537383437156,0.2299714535474777,0.6477747559547424
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-48\2022-12-11-14-49-13.jpg,15/12/2022 09:20:00,0.0740789547562599,0.1502547562122345,0.7756662368774414
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-48\2022-12-11-14-49-29.jpg,15/12/2022 09:20:01,0.1266803741455078,0.230906143784523,0.6424134373664856
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-56\2022-12-11-14-56-20.jpg,15/12/2022 09:20:01,0.120744451880455,0.2693697512149811,0.6098858118057251
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-56\2022-12-11-14-56-37.jpg,15/12/2022 09:20:01,0.1265009492635727,0.2722465693950653,0.6012523770332336
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-56\2022-12-11-14-56-52.jpg,15/12/2022 09:20:02,0.1256104409694671,0.2684241235256195,0.6059653759002686
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-56\2022-12-11-14-57-08.jpg,15/12/2022 09:20:02,0.1285730898380279,0.2739020586013794,0.5975247621536255
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-14-56\2022-12-11-14-57-24.jpg,15/12/2022 09:20:02,0.1235704123973846,0.2769332826137543,0.5994963049888611
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-04\2022-12-11-15-04-17.jpg,15/12/2022 09:20:03,0.0711169391870498,0.1930746138095855,0.7358084917068481
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-04\2022-12-11-15-04-33.jpg,15/12/2022 09:20:03,0.0737191513180732,0.1925049126148224,0.7337758541107178
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-04\2022-12-11-15-04-49.jpg,15/12/2022 09:20:03,0.0697601959109306,0.1844918578863144,0.745747983455658
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-04\2022-12-11-15-05-05.jpg,15/12/2022 09:20:04,0.060413621366024,0.1635302454233169,0.7760561108589172
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-04\2022-12-11-15-05-21.jpg,15/12/2022 09:20:04,0.0570050254464149,0.1545209139585495,0.7884740829467773
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-12\2022-12-11-15-12-16.jpg,15/12/2022 09:20:05,0.0920086279511451,0.2320673167705536,0.6759241223335266
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-12\2022-12-11-15-12-32.jpg,15/12/2022 09:20:05,0.0830290094017982,0.2241826653480529,0.6927882432937622
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-12\2022-12-11-15-12-48.jpg,15/12/2022 09:20:05,0.0839564800262451,0.2252692878246307,0.6907742023468018
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-12\2022-12-11-15-13-04.jpg,15/12/2022 09:20:06,0.0892103984951973,0.2351040989160537,0.6756855845451355
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-12\2022-12-11-15-13-20.jpg,15/12/2022 09:20:06,0.0824435129761695,0.2260876148939132,0.6914688348770142
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-20\2022-12-11-15-20-17.jpg,15/12/2022 09:20:06,0.1131678149104118,0.2445288002490997,0.6423033475875854
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-20\2022-12-11-15-20-35.jpg,15/12/2022 09:20:07,0.1169517338275909,0.2526598870754242,0.6303883194923401
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-20\2022-12-11-15-20-51.jpg,15/12/2022 09:20:07,0.1139898896217346,0.2489165812730789,0.6370936036109924
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-20\2022-12-11-15-21-07.jpg,15/12/2022 09:20:07,0.072983868420124,0.1709902435541153,0.7560259103775024
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-20\2022-12-11-15-21-23.jpg,15/12/2022 09:20:08,0.0690750554203987,0.1675861477851867,0.7633388042449951
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-28\2022-12-11-15-28-14.jpg,15/12/2022 09:20:08,0.0471661537885665,0.1302739977836609,0.8225597739219666
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-28\2022-12-11-15-28-29.jpg,15/12/2022 09:20:09,0.044142160564661,0.1275757849216461,0.8282820582389832
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-28\2022-12-11-15-28-45.jpg,15/12/2022 09:20:09,0.0440711192786693,0.1289551705121994,0.8269737362861633
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-28\2022-12-11-15-29-02.jpg,15/12/2022 09:20:09,0.0310707874596118,0.1123187243938446,0.8566104769706726
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-28\2022-12-11-15-29-18.jpg,15/12/2022 09:20:10,0.0353912524878978,0.1195751577615737,0.845033586025238
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-36\2022-12-11-15-36-17.jpg,15/12/2022 09:20:10,0.0853118151426315,0.1714159250259399,0.7432721853256226
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-36\2022-12-11-15-36-34.jpg,15/12/2022 09:20:10,0.0240799337625503,0.1297135353088379,0.846206545829773
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-36\2022-12-11-15-36-50.jpg,15/12/2022 09:20:11,0.0418326407670974,0.197865754365921,0.7603015899658203
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-36\2022-12-11-15-37-06.jpg,15/12/2022 09:20:11,0.0795969441533088,0.1648073643445968,0.7555956840515137
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_1\2022-12-11-15-36\2022-12-11-15-37-21.jpg,15/12/2022 09:20:11,0.0736102387309074,0.1511427015066146,0.7752470374107361
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_2\2022-12-11-14-20\2022-12-11-14-20-25.jpg,15/12/2022 09:20:12,0.0611577183008194,0.1448688954114914,0.7939733862876892
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_2\2022-12-11-14-20\2022-12-11-14-20-41.jpg,15/12/2022 09:20:12,0.0182963907718658,0.0391201227903366,0.9425835609436036
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_2\2022-12-11-14-20\2022-12-11-14-20-57.jpg,15/12/2022 09:20:13,0.0293459184467792,0.0792924761772155,0.8913615345954895
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_2\2022-12-11-14-20\2022-12-11-14-21-14.jpg,15/12/2022 09:20:13,0.0220388770103454,0.0530415773391723,0.9249195456504822
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_2\2022-12-11-14-20\2022-12-11-14-21-31.jpg,15/12/2022 09:20:13,0.0957663282752037,0.1196831315755844,0.7845506072044373
C:\Users\labuser\Desktop/Porcine_Exp_Davis\Exp_6\Pi_1\Wound_2\2022-12-11-14-28\2022-12-11-14-28-26.jpg,15/12/2022 09:20:14,0.0597336925566196,0.1020869612693786,0.8381794691085815
